gs://capstone_benchmark/img1.jpg,car,0.8389423076923077,0.40384615384615385,,,0.9975961538461539,0.7019230769230769,,
gs://capstone_benchmark/img1.jpg,car,0.0673076923076923,0.4230769230769231,,,0.23557692307692307,0.625,,
gs://capstone_benchmark/img1.jpg,car,0.21875,0.4326923076923077,,,0.28365384615384615,0.5769230769230769,,
gs://capstone_benchmark/img1.jpg,car,0.2283653846153846,0.43990384615384615,,,0.29086538461538464,0.5889423076923077,,
gs://capstone_benchmark/img1.jpg,car,0.3269230769230769,0.46153846153846156,,,0.38221153846153844,0.5264423076923077,,
gs://capstone_benchmark/img1.jpg,car,0.37259615384615385,0.46634615384615385,,,0.39663461538461536,0.5192307692307693,,
gs://capstone_benchmark/img1.jpg,car,0.37740384615384615,0.46634615384615385,,,0.4014423076923077,0.53125,,
gs://capstone_benchmark/img1.jpg,car,0.5336538461538461,0.45913461538461536,,,0.5576923076923077,0.5240384615384616,,
gs://capstone_benchmark/img1.jpg,car,0.5697115384615384,0.4495192307692308,,,0.625,0.5336538461538461,,
gs://capstone_benchmark/img1.jpg,car,0.6153846153846154,0.4567307692307692,,,0.65625,0.5120192307692307,,
gs://capstone_benchmark/img2.jpg,car,0.0889423076923077,0.5649038461538461,,,0.18028846153846154,0.6706730769230769,,
gs://capstone_benchmark/img2.jpg,car,0.22115384615384615,0.5576923076923077,,,0.25961538461538464,0.6274038461538461,,
gs://capstone_benchmark/img2.jpg,car,0.24519230769230768,0.5216346153846154,,,0.35336538461538464,0.6682692307692307,,
gs://capstone_benchmark/img2.jpg,car,0.37740384615384615,0.5673076923076923,,,0.4375,0.6346153846153846,,
gs://capstone_benchmark/img2.jpg,car,0.5048076923076923,0.5408653846153846,,,0.7259615384615384,0.6418269230769231,,
gs://capstone_benchmark/img3.jpg,car,0.6490384615384616,0.5,,,0.6754807692307693,0.5456730769230769,,
gs://capstone_benchmark/img3.jpg,car,0.5408653846153846,0.49759615384615385,,,0.6057692307692307,0.5961538461538461,,
gs://capstone_benchmark/img3.jpg,car,0.5096153846153846,0.5048076923076923,,,0.5432692307692307,0.5432692307692307,,
gs://capstone_benchmark/img4.jpg,car,0.6778846153846154,0.5048076923076923,,,0.8870192307692307,0.625,,
gs://capstone_benchmark/img4.jpg,car,0.24759615384615385,0.5192307692307693,,,0.31009615384615385,0.5649038461538461,,
gs://capstone_benchmark/img4.jpg,car,0.15384615384615385,0.4735576923076923,,,0.24278846153846154,0.5745192307692307,,
gs://capstone_benchmark/img4.jpg,car,0.009615384615384616,0.4735576923076923,,,0.17307692307692307,0.6634615384615384,,
gs://capstone_benchmark/img5.jpg,car,0.75,0.5072115384615384,,,0.8341346153846154,0.5600961538461539,,
gs://capstone_benchmark/img5.jpg,car,0.5288461538461539,0.4855769230769231,,,0.6033653846153846,0.5697115384615384,,
gs://capstone_benchmark/img5.jpg,car,0.4807692307692308,0.49278846153846156,,,0.5384615384615384,0.5480769230769231,,
gs://capstone_benchmark/img6.jpg,car,0.11778846153846154,0.39663461538461536,,,0.16105769230769232,0.4182692307692308,,
gs://capstone_benchmark/img6.jpg,car,0.15384615384615385,0.47596153846153844,,,0.2548076923076923,0.5528846153846154,,
